/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell13.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell14.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell15.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell16.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell17.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell18.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell19.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell20.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell21.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell22.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell23.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell24.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell25.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell26.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell27.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell28.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell29.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell30.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell31.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell32.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell33.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell34.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell35.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell36.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell37.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell38.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell39.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell40.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell41.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell42.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell43.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell44.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell45.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell46.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell47.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell48.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell49.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell50.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell51.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell52.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell53.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell54.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell55.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell56.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell57.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell58.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell59.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell60.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell61.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell62.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell63.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell64.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell65.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell66.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell67.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell68.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell69.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell70.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell71.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell72.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell73.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell74.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell75.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell76.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell77.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell78.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell79.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell80.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell81.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell82.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell83.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell84.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell85.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell86.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell87.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell88.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell89.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell90.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell91.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell92.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell93.jpg
/Users/EmmaXu/Documents/Programming/ABeeCam/Big Pic/image.jpg,1/28/17,1,Italian,New York,/Users/EmmaXu/Documents/Programming/ABeeCam/Cells/Cell94.jpg
